the,5875
to,3380
I,3368
and,3326
a,2968
it,2318
is,2116
of,2093
game,2051
this,1865
you,1533
in,1328
that,1311
was,1311
for,1165
not,1114
The,969
have,923
on,897
with,894
are,820
but,808
my,669
be,621
as,582
so,570
like,528
all,507
i,506
your,505
just,499
This,499
get,488
at,470
or,448
even,433
they,431
from,416
play,411
would,405
if,400
one,398
It,396
game.,394
no,394
out,385
very,368
when,364
an,354
will,343
don't,333
me,331
work,330
about,329
games,326
only,325
it.,316
up,313
had,313
can,298
has,292
because,290
graphics,288
what,272
"game,",264
more,263
buy,252
time,251
there,247
really,247
first,242
by,240
good,239
than,236
didn't,229
If,229
do,228
got,224
some,219
it's,219
could,212
were,211
any,210
make,198
much,196
other,196
did,195
after,190
then,187
which,183
bought,181
money,180
played,176
want,173
its,173
back,172
been,170
too,169
playing,164
never,163
bad,162
how,162
can't,161
ever,157
over,156
better,156
work.,151
does,151
them,149
know,148
You,147
should,144
worst,143
still,142
who,141
doesn't,139
he,138
It's,138
new,133
am,132
system,131
see,131
go,130
many,129
I'm,129
most,128
think,127
their,127
way,126
off,123
same,123
And,123
tried,123
into,123
product,121
say,121
"it,",120
great,119
made,119
find,118
where,117
fun,116
people,115
I've,115
waste,113
also,112
But,112
There,112
use,111
So,111
through,111
before,110
give,110
came,107
thought,105
his,105
2,105
Final,104
thing,103
little,103
old,103
these,102
computer,102
look,102
story,101
put,101
something,101
every,101
A,101
said,98
we,98
now,97
When,97
characters,94
-,93
take,92
another,92
Don't,91
Not,90
try,89
few,89
start,88
THE,88
video,88
version,88
My,88
worth,88
being,87
around,87
Fantasy,87
run,84
NOT,84
boring,84
nothing,84
two,83
best,83
In,83
all.,82
original,82
character,82
actually,80
found,80
going,79
used,79
final,79
those,79
right,78
controller,77
well,76
time.,76
1,75
star,75
won't,74
hard,74
come,74
THIS,73
save,73
They,73
trying,72
able,72
read,71
why,71
couldn't,71
since,70
times,69
real,69
buying,68
lot,68
What,68
fantasy,68
went,67
may,66
without,66
big,66
Game,65
sure,65
recommend,65
3,65
games.,65
while,64
long,64
return,64
such,64
5,64
anything,63
screen,63
No,63
received,62
years,62
hours,62
down,62
you're,62
wasn't,61
let,61
bad.,61
After,60
love,60
pretty,60
console,59
