I,3290
the,2921
and,2170
it,2047
a,1852
to,1712
this,1304
is,1178
my,1160
of,1069
not,956
was,903
for,856
that,739
in,707
product,701
on,687
have,679
but,579
hair,547
like,542
with,493
It,460
as,437
you,425
The,379
so,373
This,370
your,349
at,333
just,319
be,307
from,288
very,278
would,273
had,266
used,263
or,257
using,240
all,239
out,238
if,237
use,236
it.,235
me,233
will,223
after,222
did,220
one,215
get,207
has,204
because,200
been,190
no,190
even,189
are,186
when,183
they,183
don't,181
up,176
work,173
bought,169
didn't,165
more,164
about,160
it's,160
does,159
other,159
really,158
i,157
what,156
than,156
product.,155
good,155
can,154
an,153
color,152
do,149
any,148
only,148
am,147
I'm,146
buy,145
bottle,145
off,144
doesn't,140
look,139
time,139
skin,138
My,138
hair.,138
tried,134
I've,133
got,130
never,122
much,122
made,120
Not,120
some,119
smell,118
face,109
same,109
first,109
-,108
polish,107
money,106
waste,105
reviews,103
still,103
over,101
products,100
which,100
could,99
looks,99
by,98
It's,96
Very,95
also,94
how,94
all.,93
know,93
received,91
thought,91
make,91
too,90
NOT,90
better,89
before,88
were,85
return,85
purchased,85
see,84
different,83
back,83
iron,83
recommend,82
their,81
something,79
again.,79
"it,",78
there,78
nail,78
dry,77
should,76
If,76
think,75
give,75
sure,75
his,75
makes,74
since,74
smells,73
way,73
now,73
then,72
many,72
last,71
bad,70
put,70
feel,69
try,69
few,69
stuff,69
well,69
nothing,68
love,68
little,68
2,68
its,68
actually,67
money.,67
me.,66
another,66
great,65
curling,65
Amazon,65
small,64
new,62
ordered,62
After,62
disappointed,61
say,61
powder,61
years,60
day,60
can't,60
Paul,60
spray,59
When,59
purchase,59
down,58
came,58
times,57
So,57
find,57
won't,57
A,57
days,56
two,56
long,56
buying,55
works,55
worth,55
fibers,55
top,55
scalp,54
these,54
left,53
curl,53
months,53
Mitchell,53
thing,53
lot,52
read,52
disappointed.,52
almost,52
go,52
3,52
looking,52
fine,52
"product,",51
But,51
real,51
found,51
Don't,50
going,50
lotion,50
started,49
them,49
said,49
old,49
this.,49
nails,49
looked,48
want,48
shampoo,48
black,48
"hair,",48
who,48
item,47
strong,47
cream,46
wanted,46
anything,46
ever,45
wasn't,45
work.,45
skin.,44
And,44
brush,44
cover,44
Did,43
trying,43
into,43
people,43
help,42
went,42
brand,42
pretty,42
right,42
he,42
head,42
.,41
expensive,41
They,41
THE,41
Toppik,41
fake,41
felt,41
less,40
price,40
may,40
where,40
while,39
getting,39
most,39
bit,39
every,38
off.,38
again,38
through,38
order,38
&,38
month,37
thick,37
out.,37
Just,37
worst,37
coat,37
being,37
dark,37
Will,36
hot,36
There,36
noticed,36
come,36
You,35
weeks,35
decided,35
hold,35
without,35
No,35
light,35
might,35
Zoya,35
wish,34
What,34
tube,34
Does,34
For,34
wouldn't,34
Doesn't,34
super,34
size,34
AND,34
4,34
stopped,33
seller,33
completely,33
face.,33
amount,33
store,33
In,33
around,33
applied,32
maybe,32
three,32
guess,32
box,32
several,32
hard,32
well.,32
says,32
big,32
Didn't,32
thin,32
believe,32
gave,32
use.,32
apply,32
baby,32
away,31
ingredients,31
horrible,31
must,31
week,31
seems,31
scalp.,31
wash,31
why,31
worked,30
such,30
whole,30
couple,30
keep,30
bottle.,30
quality,30
natural,30
tell,30
shave,30
those,30
coats,30
supposed,29
once,29
dried,29
As,29
took,29
that's,29
end,29
we,29
definitely,29
within,29
next,28
returned,28
I'd,28
results,28
formula,28
conditioner,28
one.,28
best,28
shaving,28
feels,27
excited,27
original,27
Product,27
back.,27
heat,27
products.,27
she,27
already,27
THIS,27
husband,27
least,27
5,27
leaves,27
1,27
stay,26
company,26
day.,26
smelled,26
sensitive,26
colors,26
both,26
comes,26
Too,26
stick,26
extremely,26
worse,26
red,26
absolutely,26
base,26
huge,25
totally,25
until,25
years.,25
happy,25
scent,25
pump,25
difference,25
color.,25
refund,25
half,25
opened,25
full,25
isn't,24
cause,24
",",24
I'll,24
Do,24
returning,24
positive,24
review,24
results.,24
seem,24
cannot,24
price.,24
always,24
need,24
thinning,24
here,24
"However,",24
"color,",24
broken,24
twice,23
watered,23
working,23
line,23
gets,23
take,23
regular,23
now.,23
reviews.,23
couldn't,23
Now,23
"reviews,",23
problem,23
close,23
saw,23
far,23
Smells,23
Even,23
6,23
under,23
burn,23
loss,23
Maybe,22
gel,22
broke,22
longer,22
:(,22
immediately,22
hoping,22
enough,22
told,22
things,22
cheap,22
curls,22
smaller,22
IT,22
reason,22
side,22
probably,22
At,22
arrived,22
brown,22
hate,21
uses,21
matter,21
ended,21
nice,21
plastic,21
reading,21
customer,21
someone,21
10,21
turned,21
water,21
purchasing,21
break,21
that.,21
not.,21
acne,20
seemed,20
thinking,20
quite,20
great.,20
anyone,20
away.,20
"this,",20
up.,20
First,20
leave,20
terrible,20
DO,20
container,20
second,20
let,20
year,20
losing,20
cost,20
past,20
texture,20
burned,20
salon,20
usually,19
moisturizer,19
tiny,19
able,19
though,19
having,19
applying,19
paid,19
it!,19
sent,19
open,19
either,19
gone,19
Please,19
making,19
packaging,19
smooth,19
before.,19
days.,19
ago,19
needed,19
stretch,19
seen,19
Its,19
head.,19
doing,18
picture,18
area,18
consistency,18
changed,18
them.,18
hours,18
instead,18
threw,18
loved,18
All,18
expected,18
advertised,18
hands,18
time.,18
stand,18
polish.,18
used.,18
clear,18
marks,18
save,18
barely,18
iron.,18
greasy,17
"skin,",17
Used,17
eye,17
eyes,17
rather,17
hope,17
however,17
star,17
send,17
putting,17
fact,17
soap,17
part,17
wet,17
add,17
cologne,17
Amazon.,17
receive,17
hour,17
Instead,17
fell,17
Mustela,17
you're,17
"all,",17
better.,17
months.,17
shine,17
bald,17
constantly,17
care,16
cheaper,16
based,16
her,16
makeup,16
exactly,16
myself,16
VERY,16
curler,16
refund.,16
fan,16
liked,16
normal,16
similar,16
cap,16
website,16
good.,16
These,16
minutes,16
listed,16
free,16
oil,16
complete,16
caused,16
washed,16
version,16
type,16
white,16
spots,16
"bottle,",16
Revivogen,16
hairs,16
chipped,16
kind,15
"me,",15
Like,15
gives,15
disappointing,15
feeling,15
lashes,15
goes,15
be.,15
piece,15
body,15
spent,15
others,15
sold,15
daughter,15
oily,15
curly,15
Im,15
large,15
size.,15
Save,15
cant,15
experience,15
matte,15
high,15
fragrance,15
front,15
total,15
toppik,15
Would,15
PCA,14
night,14
!,14
inside,14
claims,14
ago.,14
awful,14
takes,14
later,14
thing.,14
mine,14
nothing.,14
point,14
Horrible,14
package,14
fake.,14
remove,14
surprised,14
sticky,14
notice,14
"out,",14
sample,14
fiber,14
areas,14
please,14
yellow,14
either.,14
purchase.,14
too.,14
due,14
seller.,14
online,14
change,14
wearing,14
