the,4333
I,3133
to,2262
and,2190
a,2190
it,1569
of,1417
is,1380
this,1125
for,1041
was,1011
not,990
in,949
that,844
have,671
but,668
on,654
The,649
with,647
my,607
are,504
you,483
be,469
as,469
so,407
they,387
one,366
would,357
from,337
This,335
It,322
at,317
had,288
just,287
like,279
or,270
very,268
all,257
when,252
pen,251
out,239
it.,234
what,231
use,227
no,221
has,219
get,217
product,215
paper,215
if,212
quality,211
bought,207
an,207
only,205
me,205
am,198
will,193
were,188
buy,186
because,177
about,175
them,174
can,173
these,171
time,170
even,169
than,166
other,166
up,166
pages,165
been,163
cartridge,157
don't,155
more,154
after,153
too,152
your,151
it's,151
I'm,149
used,149
by,148
do,147
new,145
book,144
ink,144
Not,140
phone,138
calendar,134
made,134
really,131
back,131
which,129
return,129
much,129
ordered,128
same,128
through,128
did,127
got,123
-,123
i,123
received,121
small,120
could,120
notebook,117
thought,116
their,114
first,112
now,112
good,111
didn't,110
over,109
write,109
Moleskine,109
If,107
should,107
They,107
then,106
work,105
see,104
Amazon,101
any,101
there,100
make,100
I've,99
money,97
off,97
does,96
never,96
two,95
some,95
better,94
purchased,91
way,91
Cross,91
many,90
Very,89
another,87
old,87
toner,86
its,85
page,85
can't,85
something,84
item,84
into,84
read,83
"it,",83
disappointed,83
worth,82
before,80
It's,80
still,80
HP,80
came,79
last,79
months,79
waste,78
NOT,78
know,78
price,78
There,77
product.,77
print,77
pens,77
few,76
order,76
My,75
doesn't,75
want,74
using,74
need,73
also,73
When,71
cover,70
day,69
great,69
size,69
we,69
tried,68
think,68
year,67
reviews,67
every,66
cheap,66
again.,66
pencil,66
box,65
since,64
thing,64
set,64
bad,63
put,62
going,61
one.,61
printer,61
planner,60
find,60
A,60
who,59
Don't,59
black,58
years,58
little,58
thin,58
3,58
After,58
different,57
how,57
wanted,57
buying,57
money.,56
sure,56
2,56
company,56
disappointed.,55
But,55
enough,55
right,55
go,54
sent,54
said,54
give,54
tabs,54
writing,53
being,53
What,53
look,53
looking,52
without,52
So,52
poor,52
already,52
love,51
well,51
won't,51
looks,51
them.,51
page.,50
why,50
returned,49
You,49
people,48
problem,48
getting,48
hold,48
month,48
nice,48
actually,47
purchase,47
paper.,47
work.,47
come,47
completely,46
And,46
me.,46
side,46
where,45
fine,45
found,45
each,45
started,44
ever,44
most,44
printed,44
arrived,44
quality.,44
try,44
Panasonic,44
4,43
keep,43
hard,43
notebooks,42
6,42
days,41
seller,41
pay,41
such,41
bleed,41
machine,41
several,40
left,40
makes,40
description,40
opened,40
pretty,40
journal,40
nothing,40
map,40
feel,40
pen.,40
may,39
down,39
inside,39
No,39
recommend,39
take,39
until,39
paid,39
our,39
pages.,38
next,38
send,38
space,38
week,38
large,38
"pen,",38
5,38
These,38
--,38
original,37
calendar.,37
went,37
gift,37
anything,37
able,37
both,37
three,37
while,37
less,37
plastic,37
trying,37
For,37
Just,36
almost,36
top,36
use.,35
quite,35
In,35
cost,35
might,35
point,35
cartridge.,35
big,34
all.,34
though,34
supposed,34
wrong,34
time.,34
color,34
times,34
missing,34
says,34
away,34
wish,34
long,34
works,34
cannot,34
worked,34
unit,34
full,33
version,33
&,33
THE,33
books,33
1,33
smaller,33
cartridges,33
printer.,33
loved,32
isn't,32
someone,32
must,32
As,32
things,32
second,32
this.,32
book.,32
weeks,32
help,32
piece,32
I'd,32
phone.,32
moleskine,32
Now,31
price.,31
making,31
reading,31
pocket,31
cross,31
lot,30
say,30
instead,30
extremely,30
off.,30
looked,30
thinking,30
around,30
"However,",30
probably,30
lines,30
design,30
answering,30
again,29
unless,29
within,29
far,29
well.,29
happy,29
returning,29
fit,29
light,29
comes,29
back.,29
having,29
believe,28
star,28
item.,28
he,28
picture,28
seems,28
We,28
shipping,28
Bible,27
notes,27
always,27
Christmas,27
fact,27
expensive,27
receive,27
maybe,27
small.,27
products,27
useless,27
Do,27
least,26
replace,26
printing,26
room,26
expected,26
broke,26
fell,26
brand,26
difficult,26
out.,26
package,26
purchase.,26
seemed,26
expect,26
you're,26
definitely,26
bookmark,26
longer,26
cut,25
broken,25
disappointing.,25
name,25
half,25
up.,25
