the,6032
to,3057
I,2937
and,2898
a,2520
it,1964
of,1777
is,1664
for,1534
this,1469
was,1221
not,1174
that,1113
in,1060
The,877
with,816
have,805
on,804
my,795
are,740
you,735
but,696
as,654
game,621
they,538
be,530
so,516
one,469
would,454
we,423
get,411
at,388
It,386
This,384
had,369
very,368
were,353
all,340
just,340
when,336
out,334
no,306
like,294
from,292
or,270
them,268
even,260
up,257
if,250
only,248
will,247
don't,246
toy,238
do,237
has,236
it.,235
because,231
got,229
My,227
what,227
We,222
an,222
your,222
more,222
can,219
version,214
product,204
about,203
buy,198
by,198
pieces,194
me,192
time,191
bought,190
old,187
am,183
play,182
it's,179
could,176
did,176
They,176
too,176
-,172
which,166
box,165
make,164
after,163
really,161
received,160
these,159
other,158
there,157
battery,157
son,156
than,156
been,155
year,150
kids,148
much,148
see,148
board,148
plastic,145
our,144
didn't,143
back,142
off,141
their,140
made,139
should,139
first,138
her,138
two,136
work,136
same,133
little,132
game.,132
put,131
over,129
ordered,128
how,128
2,126
some,125
hard,125
now,125
purchased,123
any,123
If,121
never,121
I'm,120
Christmas,120
order,120
does,120
waste,120
It's,119
then,118
disappointed,118
also,118
still,118
i,117
caterpillars,117
new,116
You,115
return,115
NOT,115
So,114
money,113
set,112
piece,111
good,110
came,108
who,108
into,108
Not,108
thing,106
use,105
Amazon,104
quality,103
before,103
his,102
something,102
going,102
doesn't,101
thought,101
Very,99
another,98
3,97
find,97
together,95
great,95
daughter,93
cheap,92
can't,92
There,91
money.,91
gift,90
he,90
know,90
want,89
few,89
pay,89
playing,88
way,88
"it,",87
fun,87
cards,87
go,86
used,86
stay,86
many,85
5,84
worth,83
think,82
different,82
give,82
them.,82
work.,82
original,81
tried,79
wanted,79
better,78
since,78
recommend,77
company,77
actually,76
come,76
day,75
opened,75
its,74
down,74
But,73
A,73
item,73
without,72
right,71
product.,71
When,71
box.,69
missing,69
poorly,69
What,68
she,68
And,67
children,67
After,67
4,67
reviews,66
through,66
child,66
sure,65
well,65
small,65
looking,65
read,65
enough,64
store,64
said,64
trying,63
found,63
where,63
supposed,63
need,63
toy.,63
sent,62
arrived,62
Don't,62
toys,60
keep,60
played,60
all.,59
instructions,59
disappointed.,59
such,59
send,59
cannot,59
say,58
until,58
being,58
paid,58
real,58
&,58
broken,57
excited,57
look,57
try,56
"game,",56
As,56
around,56
batteries,56
dolphins,56
makes,55
picture,55
looks,55
parts,55
returned,55
pack,55
Tyco,55
fit,54
poor,54
pegs,54
years,54
purchase,54
These,54
went,54
days,54
bad,53
most,52
extra,52
nothing,52
price,52
1,52
In,52
take,52
won't,51
gave,51
able,51
difficult,51
one.,51
shipping,51
cheaply,50
inside,50
help,50
getting,50
last,50
comes,50
classic,50
ever,50
tent,50
together.,49
three,49
kid,49
I've,49
version.,49
games,49
this.,49
us,49
part,48
apart,48
broke,48
already,48
customer,48
almost,47
least,47
THE,47
butterfly,47
isn't,46
people,46
couldn't,46
pretty,46
each,46
instead,46
caterpillars.,46
wasn't,45
No,45
top,45
time.,45
--,45
birthday,44
colors,44
making,44
open,44
live,44
every,44
why,44
times,43
numbers,43
card,43
that's,43
second,42
again.,42
whole,42
week,42
receive,42
butterflies,42
barely,41
completely,41
once,41
.,41
while,41
number,41
star,41
kit,41
"However,",40
hold,40
looked,40
problem,40
impossible,40
bag,40
seller,40
needed,40
again,40
older,40
balls,40
love,39
months,39
returning,39
seems,39
may,39
longer,39
big,39
Do,39
feel,39
6,39
less,39
cost,39
took,38
half,38
play.,38
wait,38
both,38
worked,38
He,38
design,38
flimsy,38
Terrain,38
back.,37
wish,37
fall,37
easy,37
anything,37
long,37
service,37
says,37
7,36
gift.,36
place,36
buying,36
let,36
idea,36
VERY,36
tell,36
online,36
sound,36
remember,36
finally,35
wrong,35
next,35
size,35
Just,35
made.,34
out.,34
away,34
review,34
someone,34
things,34
several,33
large,33
else,33
Now,33
quality.,33
painted,33
probably,33
package,33
under,33
I'll,32
here,32
loved,32
Christmas.,32
blocks,32
easily,32
told,32
within,32
directions,32
track,32
shipped,32
nice,32
end,32
Her,32
code,32
Twister,32
well.,31
always,31
weeks,31
lot,31
up.,31
She,31
wouldn't,31
included,31
DO,31
buttons,31
larvae,31
happy,30
extremely,30
off.,30
ship,30
First,30
called,30
Hasbro,30
rings,30
ones,29
8,29
Even,29
using,29
All,29
turn,29
Then,29
started,29
Would,29
sell,29
month,29
guess,29
hope,29
him,29
bit,29
far,29
mail,29
water,29
voucher,29
coupon,29
couple,28
pieces.,28
For,28
junk.,28
bottom,28
pictures,28
others,28
those,28
ago,28
minutes,28
kids.,28
Lore,28
clear,27
spent,27
must,27
might,27
fun.,27
"box,",27
That,27
family,27
push,27
having,27
RC,27
register,27
call,27
move,27
board.,27
believe,27
30,27
additional,27
Insect,27
four,26
coming,26
either,26
stuck,26
ordering,26
kind,26
side,26
experience,26
AND,26
rather,26
cards.,26
fly,26
working,26
website,26
complete,26
One,26
expected,25
"Also,",25
saw,25
present,25
it!,25
useless,25
understand,25
control,25
stopped,25
aren't,25
tiny,25
high,25
person,25
enjoy,25
you're,25
black,25
TO,25
takes,25
left,25
total,25
charged,25
10,25
gets,25
description,25
spend,24
9,24
use.,24
cover,24
Also,24
soon,24
figure,24
paint,24
purchasing,24
though,24
given,24
noticed,24
full,24
IT,24
upset,24
cash,24
thinking,24
frustrating,24
sold,24
Toys,24
nearly,23
everything,23
",",23
itself,23
terrible,23
actual,23
THIS,23
items,23
maybe,23
software,23
answer,23
"all,",23
To,23
dead,23
item.,23
price.,23
charger,23
disappointing,23
battery.,23
similar,23
car,23
edition,23
designed,23
educational,23
train,23
place.,22
contacted,22
asked,22
works,22
close,22
kept,22
fell,22
quite,22
definitely,22
own,22
grandson,22
decided,22
Maybe,22
blue,22
totally,22
