the,10
I,10
to,10
and,10
a,10
it,10
of,10
is,10
was,10
this,10
not,10
for,10
in,10
that,10
on,10
The,10
my,10
have,10
but,10
with,10
are,10
you,10
as,10
so,10
be,10
at,10
they,10
would,10
It,10
one,10
had,10
This,10
just,10
get,10
very,10
use,10
out,10
product,10
these,10
like,10
paint,10
even,10
or,10
all,10
were,10
what,10
will,10
when,10
only,10
used,10
from,10
them,10
up,10
if,10
no,10
work,10
do,10
bought,10
it.,10
can,10
your,10
an,10
because,10
more,10
color,10
than,10
am,10
buy,10
time,10
paper,10
off,10
did,10
don't,10
got,10
after,10
Not,10
some,10
I'm,10
could,10
me,10
other,10
They,10
about,10
waste,10
has,10
didn't,10
there,10
box,10
using,10
first,10
-,10
Very,10
received,10
cut,10
make,10
back,10
by,10
much,10
made,10
really,10
does,10
good,10
If,10
which,10
over,10
been,10
tried,10
money,10
came,10
i,10
quality,10
then,10
how,10
too,10
These,10
two,10
never,10
purchased,10
doesn't,10
plastic,10
it's,10
better,10
return,10
any,10
should,10
thought,10
all.,10
now,10
disappointed,10
set,10
through,10
So,10
still,10
something,10
My,10
same,10
right,10
before,10
little,10
I've,10
want,10
item,10
hold,10
way,10
their,10
them.,10
left,10
we,10
piece,10
can't,10
few,10
recommend,10
cheap,10
ordered,10
small,10
2,10
also,10
old,10
money.,10
Don't,10
It's,10
put,10
product.,10
worth,10
trying,10
going,10
hard,10
sure,10
thing,10
new,10
You,10
know,10
see,10
broke,10
thin,10
NOT,10
different,10
go,10
another,10
need,10
actually,10
When,10
"it,",10
price,10
reviews,10
many,10
try,10
But,10
wouldn't,10
buying,10
again.,10
worked,10
find,10
case,10
Amazon,10
since,10
disappointed.,10
bad,10
out.,10
give,10
into,10
white,10
picture,10
think,10
well,10
We,10
store,10
3,10
off.,10
look,10
come,10
And,10
won't,10
said,10
work.,10
brand,10
There,10
opened,10
arrived,10
went,10
use.,10
anything,10
looking,10
her,10
most,10
4,10
every,10
took,10
great,10
read,10
5,10
being,10
years,10
pay,10
long,10
top,10
A,10
After,10
ever,10
able,10
almost,10
wanted,10
where,10
say,10
order,10
its,10
handle,10
instructions,10
face,10
she,10
poor,10
glue,10
down,10
found,10
