the,2407
and,2091
I,2051
to,1786
a,1595
for,1169
of,1117
is,927
it,739
this,736
in,681
are,653
my,581
with,573
have,476
that,471
on,418
The,408
you,400
was,387
as,385
so,319
great,312
book,303
but,292
This,290
very,289
use,273
these,258
one,249
be,237
them,235
all,234
they,231
like,215
just,210
can,207
not,205
will,204
love,196
at,196
It,195
out,187
or,187
easy,178
more,173
make,171
good,171
from,170
when,158
used,155
would,154
has,154
what,153
than,152
an,150
get,149
Great,147
color,146
am,144
foam,142
your,136
some,135
really,133
quality,133
well,129
brushes,129
had,128
They,128
These,128
it.,124
do,123
up,121
little,118
other,118
much,115
bought,115
made,113
many,111
don't,110
me,110
Very,110
using,109
patterns,106
were,106
I've,105
if,104
any,104
My,102
-,102
her,98
nice,98
table,98
only,94
also,92
time,91
I'm,91
perfect,91
colors,90
brush,90
product,88
who,86
been,86
we,86
want,84
price,84
recommend,82
how,81
because,79
about,78
new,78
their,78
Love,78
which,77
i,76
there,76
she,74
work,74
still,74
If,73
way,73
need,73
even,71
book.,71
best,71
We,71
by,70
two,70
buy,70
recipes,70
find,69
got,69
better,69
paper,68
look,66
it's,66
lot,66
beautiful,66
into,66
tool,66
keep,65
journal,65
no,64
first,64
put,64
after,64
different,63
looking,63
them.,62
found,61
over,61
our,61
several,60
could,60
It's,60
few,59
size,59
enough,59
A,58
each,58
instructions,58
see,58
making,58
gift,57
set,57
dye,57
most,56
projects,56
chairs,56
years,55
purchased,54
fun,53
loved,53
designs,52
same,52
he,52
stickers,52
through,51
box,51
big,50
time.,50
use.,49
old,49
long,48
loves,48
pages,48
pattern,47
came,47
always,47
Good,47
knitting,47
recipe,47
then,46
those,46
can't,46
happy,46
quilt,45
go,45
last,45
didn't,45
come,45
knit,45
She,45
Moleskine,44
shirts,44
makes,43
&,43
too,43
kit,43
pretty,42
patterns.,42
know,42
wanted,42
exactly,42
another,42
brushes.,42
2,41
did,41
where,41
think,41
it!,41
back,41
So,40
able,40
every,40
There,40
his,40
own,40
small,40
now,40
You,39
Just,39
down,39
